ShipmentID,ShipDate,Origin,Destination,Route,Distance_km,Weight_tons,Mode,Carrier,BaseCost,FuelCost,OtherCost,TotalCost,Cost_per_TonKm,Fuel_Percentage,FuelPrice
2132,20-01-2024,Pune,Ahmedabad,Pune-Ahmedabad,1684,13,Road,VRLLogistics,43784,15324,1791,60899,2.781792436,25.16297476,99.67
4506,20-01-2024,Delhi,Ahmedabad,Delhi-Ahmedabad,1728,14,Rail,SpiceJetCargo,36288,9072,2786,48146,1.990162037,18.84268683,99.67
4882,20-01-2024,Chennai,Bangalore,Chennai-Bangalore,1786,13,Rail,BlueDart,34827,8706,903,44436,1.913859936,19.59222252,99.67
4732,20-01-2024,Delhi,Mumbai,Delhi-Mumbai,1800,11,Rail,IndianRail,29700,7425,979,38104,1.924444444,19.48614319,99.67
493,20-01-2024,Mumbai,Pune,Mumbai-Pune,414,26,Air,SpiceJetCargo,43056,19375,3429,65860,6.118543292,29.41846341,99.67
2612,20-01-2024,Hyderabad,Delhi,Hyderabad-Delhi,565,15,Air,VRLLogistics,33900,15255,2328,51483,6.074690265,29.63114038,99.67
3714,21-01-2024,Kolkata,Chennai,Kolkata-Chennai,1572,12,Rail,SpiceJetCargo,28296,7074,2180,37550,1.990564037,18.83888149,99.67
1785,21-01-2024,Delhi,Kolkata,Delhi-Kolkata,1648,16,Air,DHL,105472,47462,3731,156665,5.9414821,30.29521591,99.67
397,21-01-2024,Bangalore,Hyderabad,Bangalore-Hyderabad,697,11,Air,BlueDart,30668,13800,679,45147,5.888483109,30.56681507,99.67
3152,21-01-2024,Pune,Chennai,Pune-Chennai,1613,17,Rail,SpiceJetCargo,41131,10282,2222,53635,1.955982641,19.17031789,99.67
1628,21-01-2024,Kolkata,Mumbai,Kolkata-Mumbai,999,22,Road,IndigoCargo,43956,15384,1215,60555,2.755255255,25.40500372,99.67
1416,21-01-2024,Hyderabad,Bangalore,Hyderabad-Bangalore,561,6,Road,DHL,6732,2356,458,9546,2.83600713,24.68049445,99.67
1124,21-01-2024,Kolkata,Pune,Kolkata-Pune,986,16,Air,VRLLogistics,63104,28396,4729,96229,6.099708418,29.50877594,99.67
2466,21-01-2024,Chennai,Ahmedabad,Chennai-Ahmedabad,1556,12,Road,BlueDart,37344,13070,2260,52674,2.821015424,24.81300072,99.67
3498,22-01-2024,Mumbai,Chennai,Mumbai-Chennai,700,13,Rail,BlueDart,13650,3412,620,17682,1.943076923,19.29645968,101.64
2404,22-01-2024,Ahmedabad,Pune,Ahmedabad-Pune,522,17,Road,VRLLogistics,17748,6211,650,24609,2.773157539,25.2387338,101.64
3345,22-01-2024,Pune,Kolkata,Pune-Kolkata,782,6,Air,VRLLogistics,18768,8445,445,27658,5.894714408,30.53366115,101.64
4056,23-01-2024,Ahmedabad,Chennai,Ahmedabad-Chennai,1284,19,Air,IndigoCargo,97584,43912,5442,146938,6.023036563,29.88471328,101.64
290,23-01-2024,Ahmedabad,Bangalore,Ahmedabad-Bangalore,686,18,Road,DHL,24696,8643,1322,34661,2.807013282,24.93580681,101.64
1621,23-01-2024,Delhi,Kolkata,Delhi-Kolkata,2217,17,Rail,VRLLogistics,56533,14133,1976,72642,1.927405874,19.45568679,101.64
2772,23-01-2024,Chennai,Ahmedabad,Chennai-Ahmedabad,467,10,Rail,BlueDart,7005,1751,156,8912,1.908351178,19.64766607,101.64
4775,23-01-2024,Hyderabad,Pune,Hyderabad-Pune,1940,9,Road,IndigoCargo,34920,12222,843,47985,2.748281787,25.47045952,101.64
1851,23-01-2024,Chennai,Pune,Chennai-Pune,803,14,Air,SpiceJetCargo,44968,20235,1095,66298,5.897349226,30.52128269,101.64
1893,23-01-2024,Ahmedabad,Chennai,Ahmedabad-Chennai,588,21,Road,BlueDart,24696,8643,1819,35158,2.847262715,24.58330963,101.64
1325,23-01-2024,Ahmedabad,Mumbai,Ahmedabad-Mumbai,1350,23,Rail,VRLLogistics,46575,11643,1928,60146,1.937069243,19.35789579,101.64
1729,24-01-2024,Ahmedabad,Delhi,Ahmedabad-Delhi,2420,19,Road,DHL,91960,32185,5471,129616,2.818964767,24.83103938,101.64
911,24-01-2024,Pune,Chennai,Pune-Chennai,1954,13,Road,IndigoCargo,50804,17781,3026,71611,2.819108732,24.82998422,101.64
2173,24-01-2024,Kolkata,Ahmedabad,Kolkata-Ahmedabad,902,12,Air,SpiceJetCargo,43296,19483,2070,64849,5.991223208,30.04363984,101.64
1635,24-01-2024,Mumbai,Ahmedabad,Mumbai-Ahmedabad,605,24,Road,SpiceJetCargo,29040,10164,1010,40214,2.769559229,25.27477993,101.64
1350,24-01-2024,Bangalore,Delhi,Bangalore-Delhi,1114,24,Rail,DHL,40104,10026,1740,51870,1.94008079,19.32909196,101.64
3503,24-01-2024,Chennai,Ahmedabad,Chennai-Ahmedabad,1574,17,Rail,VRLLogistics,40137,10034,1934,52105,1.947268107,19.25726898,101.64
2620,24-01-2024,Mumbai,Hyderabad,Mumbai-Hyderabad,698,16,Air,BlueDart,44672,20102,2629,67403,6.035368911,29.82359836,101.64
4823,24-01-2024,Delhi,Kolkata,Delhi-Kolkata,848,15,Air,DHL,50880,22896,1415,75191,5.911242138,30.45045285,101.64
866,24-01-2024,Chennai,Pune,Chennai-Pune,1497,17,Rail,BlueDart,38173,9543,940,48656,1.911902236,19.61320289,101.64
895,24-01-2024,Pune,Mumbai,Pune-Mumbai,2088,21,Rail,BlueDart,65772,16443,2937,85152,1.94198139,19.31017475,101.64
4579,24-01-2024,Delhi,Kolkata,Delhi-Kolkata,1095,13,Air,IndianRail,56940,25623,3839,86402,6.06968739,29.65556353,101.64
823,24-01-2024,Ahmedabad,Pune,Ahmedabad-Pune,2066,8,Air,IndianRail,66112,29750,2480,98342,5.950024201,30.25157105,101.64
4007,24-01-2024,Kolkata,Chennai,Kolkata-Chennai,1173,13,Road,IndianRail,30498,10674,2078,43250,2.836251557,24.67976879,101.64
156,25-01-2024,Delhi,Pune,Delhi-Pune,1061,14,Rail,IndianRail,22281,5570,1270,29121,1.960482025,19.12709042,101.64
2156,25-01-2024,Mumbai,Pune,Mumbai-Pune,2127,26,Road,BlueDart,110604,38711,6448,155763,2.816588912,24.85250027,101.64
674,25-01-2024,Pune,Ahmedabad,Pune-Ahmedabad,447,18,Rail,DHL,12069,3017,434,15520,1.928908775,19.43943299,101.64
2080,25-01-2024,Hyderabad,Mumbai,Hyderabad-Mumbai,1191,17,Road,IndigoCargo,40494,14172,1464,56130,2.772262557,25.2485302,101.64
4644,25-01-2024,Mumbai,Delhi,Mumbai-Delhi,2463,11,Air,VRLLogistics,108372,48767,2503,159642,5.892370723,30.54772554,101.64
2448,25-01-2024,Pune,Kolkata,Pune-Kolkata,1628,26,Air,IndianRail,169312,76190,13250,258752,6.113022113,29.44518303,101.64
2563,25-01-2024,Ahmedabad,Delhi,Ahmedabad-Delhi,1508,8,Air,IndianRail,48256,21715,3215,73186,6.06647878,29.67097532,101.64
2101,25-01-2024,Kolkata,Mumbai,Kolkata-Mumbai,1301,18,Air,IndianRail,93672,42152,5023,140847,6.014476044,29.92750999,101.64
483,25-01-2024,Bangalore,Ahmedabad,Bangalore-Ahmedabad,1864,8,Rail,IndianRail,22368,5592,832,28792,1.930793991,19.42206168,101.64
4187,25-01-2024,Bangalore,Mumbai,Bangalore-Mumbai,2499,11,Air,BlueDart,109956,49480,6133,165569,6.023100149,29.88482143,101.64
3331,26-01-2024,Pune,Ahmedabad,Pune-Ahmedabad,1162,10,Rail,SpiceJetCargo,17430,4357,1017,22804,1.962478485,19.10629714,101.64
832,26-01-2024,Mumbai,Delhi,Mumbai-Delhi,1199,5,Air,VRLLogistics,23980,10791,1137,35908,5.989658048,30.05179904,101.64
3147,26-01-2024,Mumbai,Bangalore,Mumbai-Bangalore,2321,26,Rail,DHL,90519,22629,3814,116962,1.938189772,19.34730938,101.64
3662,26-01-2024,Hyderabad,Chennai,Hyderabad-Chennai,1735,24,Rail,IndianRail,62460,15615,2235,80310,1.928674352,19.4434068,101.64
2505,26-01-2024,Chennai,Delhi,Chennai-Delhi,1459,22,Rail,IndigoCargo,48147,12036,1216,61399,1.912860614,19.60292513,101.64
4956,26-01-2024,Hyderabad,Chennai,Hyderabad-Chennai,1563,12,Air,BlueDart,75024,33760,3072,111856,5.963744935,30.18166214,101.64
4439,26-01-2024,Bangalore,Mumbai,Bangalore-Mumbai,1111,6,Rail,DHL,9999,2499,477,12975,1.946444644,19.26011561,101.64
4073,26-01-2024,Pune,Bangalore,Pune-Bangalore,369,16,Road,SpiceJetCargo,11808,4132,816,16756,2.838075881,24.65982335,101.64
4263,26-01-2024,Hyderabad,Pune,Hyderabad-Pune,1981,27,Rail,IndigoCargo,80230,20057,1909,102196,1.910669882,19.62601276,101.64
1792,27-01-2024,Mumbai,Delhi,Mumbai-Delhi,1686,19,Air,IndigoCargo,128136,57661,4899,190696,5.952925017,30.23713135,101.64
3588,27-01-2024,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,1166,14,Rail,BlueDart,24486,6121,635,31242,1.91386915,19.59221561,101.64
4167,27-01-2024,Pune,Chennai,Pune-Chennai,399,30,Road,VRLLogistics,23940,8379,1218,33537,2.801754386,24.98434565,101.64
3188,27-01-2024,Bangalore,Hyderabad,Bangalore-Hyderabad,1813,18,Road,DHL,65268,22843,3707,91818,2.813568671,24.87856412,101.64
2600,27-01-2024,Chennai,Delhi,Chennai-Delhi,1430,11,Rail,DHL,23595,5898,556,30049,1.910298792,19.62794103,101.64
4051,27-01-2024,Kolkata,Hyderabad,Kolkata-Hyderabad,2305,17,Road,IndigoCargo,78370,27429,5029,110828,2.828327166,24.74916086,101.64
532,27-01-2024,Chennai,Kolkata,Chennai-Kolkata,1546,17,Air,DHL,105128,47307,3635,156070,5.938284758,30.31139873,101.64
2213,28-01-2024,Bangalore,Chennai,Bangalore-Chennai,520,15,Air,DHL,31200,14040,2057,47297,6.063717949,29.68475802,101.64
4794,28-01-2024,Kolkata,Delhi,Kolkata-Delhi,1960,13,Air,SpiceJetCargo,101920,45864,2536,150320,5.899529042,30.51091006,101.64
2072,28-01-2024,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,1136,12,Air,IndigoCargo,54528,24537,3851,82916,6.082453052,29.59259974,101.64
1345,28-01-2024,Mumbai,Delhi,Mumbai-Delhi,380,29,Air,VRLLogistics,44080,19836,1666,65582,5.951179673,30.24610411,101.64
3363,28-01-2024,Hyderabad,Chennai,Hyderabad-Chennai,1738,23,Road,IndianRail,79948,27981,2400,110329,2.760019012,25.36141903,101.64
2392,28-01-2024,Pune,Mumbai,Pune-Mumbai,1982,20,Road,DHL,79280,27748,5697,112725,2.843718466,24.61565757,101.64
3899,28-01-2024,Mumbai,Chennai,Mumbai-Chennai,2051,26,Road,BlueDart,106652,37328,5339,149319,2.800116266,24.99882801,101.64
4949,28-01-2024,Ahmedabad,Bangalore,Ahmedabad-Bangalore,2202,26,Air,DHL,229008,103053,11970,344031,6.009065185,29.95456805,101.64
1620,28-01-2024,Kolkata,Chennai,Kolkata-Chennai,2404,19,Rail,VRLLogistics,68514,17128,5107,90749,1.986798319,18.87403718,101.64
3828,29-01-2024,Hyderabad,Kolkata,Hyderabad-Kolkata,1377,30,Road,VRLLogistics,82620,28916,6049,117585,2.846405229,24.59157205,100.58
3246,29-01-2024,Hyderabad,Bangalore,Hyderabad-Bangalore,1581,25,Rail,DHL,59287,14821,3643,77751,1.967134725,19.06213425,100.58
2349,29-01-2024,Bangalore,Mumbai,Bangalore-Mumbai,520,16,Air,VRLLogistics,33280,14976,1867,50123,6.024399038,29.87849889,100.58
3619,29-01-2024,Chennai,Hyderabad,Chennai-Hyderabad,2058,12,Air,BlueDart,98784,44452,7621,150857,6.108560091,29.46631578,100.58
2359,29-01-2024,Mumbai,Kolkata,Mumbai-Kolkata,1464,16,Road,VRLLogistics,46848,16396,3708,66952,2.858265027,24.48918628,100.58
3871,29-01-2024,Mumbai,Pune,Mumbai-Pune,1126,6,Road,SpiceJetCargo,13512,4729,428,18669,2.763321492,25.33076223,100.58
3185,29-01-2024,Bangalore,Pune,Bangalore-Pune,2353,14,Rail,IndianRail,49413,12353,2596,64362,1.953797584,19.19300208,100.58
4904,29-01-2024,Mumbai,Ahmedabad,Mumbai-Ahmedabad,1445,23,Air,IndianRail,132940,59823,6354,199117,5.991183993,30.0441449,100.58
3015,30-01-2024,Mumbai,Delhi,Mumbai-Delhi,1811,28,Rail,SpiceJetCargo,76062,19015,3043,98120,1.935000394,19.37933143,100.58
214,30-01-2024,Ahmedabad,Delhi,Ahmedabad-Delhi,807,5,Road,VRLLogistics,8070,2824,226,11120,2.755885998,25.39568345,100.58
1693,30-01-2024,Chennai,Hyderabad,Chennai-Hyderabad,1383,16,Rail,IndianRail,33192,8298,2342,43832,1.980838756,18.93137434,100.58
4043,30-01-2024,Delhi,Chennai,Delhi-Chennai,1457,11,Rail,SpiceJetCargo,24040,6010,1098,31148,1.943470394,19.29497881,100.58
3020,30-01-2024,Chennai,Ahmedabad,Chennai-Ahmedabad,453,21,Rail,IndigoCargo,14269,3567,918,18754,1.971407548,19.01994241,100.58
4846,30-01-2024,Hyderabad,Pune,Hyderabad-Pune,1358,27,Rail,IndianRail,54999,13749,1446,70194,1.914416626,19.5871442,100.58
3980,30-01-2024,Mumbai,Kolkata,Mumbai-Kolkata,1407,12,Road,DHL,33768,11818,2169,47755,2.828417437,24.7471469,100.58
804,30-01-2024,Kolkata,Bangalore,Kolkata-Bangalore,1823,26,Air,IndigoCargo,189592,85316,14344,289252,6.102620364,29.4953881,100.58
566,30-01-2024,Hyderabad,Chennai,Hyderabad-Chennai,888,23,Air,SpiceJetCargo,81696,36763,6005,124464,6.094007051,29.53705489,100.58
47,30-01-2024,Bangalore,Delhi,Bangalore-Delhi,2406,23,Road,IndianRail,110676,38736,8038,157450,2.845241968,24.6020959,100.58
1656,30-01-2024,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1092,27,Rail,BlueDart,44226,11056,1875,57157,1.938576855,19.34321255,100.58
3941,30-01-2024,Ahmedabad,Delhi,Ahmedabad-Delhi,1982,27,Road,IndigoCargo,107028,37459,3833,148320,2.771611167,25.25552859,100.58
3214,30-01-2024,Chennai,Kolkata,Chennai-Kolkata,2254,18,Air,SpiceJetCargo,162288,73029,8538,243855,6.010425909,29.94771483,100.58
3559,30-01-2024,Ahmedabad,Bangalore,Ahmedabad-Bangalore,1251,25,Road,SpiceJetCargo,62550,21892,4998,89440,2.859792166,24.47674419,100.58
3485,31-01-2024,Ahmedabad,Mumbai,Ahmedabad-Mumbai,2142,22,Road,DHL,94248,32986,6454,133688,2.836940837,24.67386751,100.58
4576,31-01-2024,Delhi,Kolkata,Delhi-Kolkata,2245,23,Rail,BlueDart,77452,19363,3772,100587,1.948039121,19.25000249,100.58
1822,31-01-2024,Pune,Kolkata,Pune-Kolkata,813,10,Road,BlueDart,16260,5691,1092,23043,2.834317343,24.69730504,100.58
700,31-01-2024,Delhi,Ahmedabad,Delhi-Ahmedabad,477,12,Rail,IndianRail,8586,2146,494,11226,1.961215933,19.11633707,100.58
4864,31-01-2024,Mumbai,Chennai,Mumbai-Chennai,347,10,Road,SpiceJetCargo,6940,2429,291,9660,2.783861671,25.14492754,100.58
130,31-01-2024,Mumbai,Bangalore,Mumbai-Bangalore,428,6,Road,IndigoCargo,5136,1797,259,7192,2.800623053,24.98609566,100.58
2051,31-01-2024,Delhi,Ahmedabad,Delhi-Ahmedabad,1290,25,Road,SpiceJetCargo,64500,22575,2465,89540,2.776434109,25.21219567,100.58
4181,31-01-2024,Mumbai,Hyderabad,Mumbai-Hyderabad,792,16,Air,IndianRail,50688,22809,3104,76601,6.044902146,29.77637368,100.58
3981,31-01-2024,Chennai,Pune,Chennai-Pune,2449,27,Road,BlueDart,132246,46286,7935,186467,2.820002117,24.82262277,100.58
2029,31-01-2024,Pune,Delhi,Pune-Delhi,1654,21,Air,VRLLogistics,138936,62521,5521,206978,5.958945126,30.206592,100.58
1944,31-01-2024,Bangalore,Chennai,Bangalore-Chennai,2071,15,Rail,IndigoCargo,46597,11649,2558,60804,1.957315307,19.15827906,100.58
4690,01-02-2024,Chennai,Ahmedabad,Chennai-Ahmedabad,1537,10,Air,SpiceJetCargo,61480,27666,4607,93753,6.099739753,29.5094557,100.58
1405,01-02-2024,Ahmedabad,Kolkata,Ahmedabad-Kolkata,366,19,Road,IndianRail,13908,4867,601,19376,2.786310037,25.11870355,100.58
1274,01-02-2024,Chennai,Kolkata,Chennai-Kolkata,955,12,Rail,IndigoCargo,17190,4297,1115,22602,1.972251309,19.01159189,100.58
499,01-02-2024,Ahmedabad,Delhi,Ahmedabad-Delhi,948,5,Road,VRLLogistics,9480,3318,380,13178,2.780168776,25.17832752,100.58
2724,01-02-2024,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,2222,21,Rail,BlueDart,69993,17498,1768,89259,1.912884146,19.6036254,100.58
970,01-02-2024,Hyderabad,Pune,Hyderabad-Pune,1108,9,Rail,IndigoCargo,14958,3739,817,19514,1.956879262,19.16060264,100.58
980,01-02-2024,Ahmedabad,Delhi,Ahmedabad-Delhi,1320,15,Rail,DHL,29700,7425,1951,39076,1.973535354,19.0014331,100.58
2351,01-02-2024,Mumbai,Chennai,Mumbai-Chennai,2015,7,Rail,DHL,21157,5289,1477,27923,1.979652605,18.94137449,100.58
4885,01-02-2024,Mumbai,Delhi,Mumbai-Delhi,1091,10,Air,BlueDart,43640,19638,1905,65183,5.974610449,30.12748723,100.58
60,02-02-2024,Ahmedabad,Kolkata,Ahmedabad-Kolkata,645,17,Air,IndigoCargo,43860,19737,2291,65888,6.008937528,29.95537882,100.58
2092,02-02-2024,Bangalore,Chennai,Bangalore-Chennai,1111,11,Rail,IndigoCargo,18331,4582,1067,23980,1.96219622,19.10758966,100.58
2560,02-02-2024,Kolkata,Chennai,Kolkata-Chennai,817,11,Rail,BlueDart,13480,3370,689,17539,1.951596751,19.21432237,100.58
2913,02-02-2024,Pune,Delhi,Pune-Delhi,735,20,Road,DHL,29400,10290,1063,40753,2.772312925,25.24967487,100.58
3595,02-02-2024,Bangalore,Hyderabad,Bangalore-Hyderabad,2362,17,Rail,SpiceJetCargo,60231,15057,1482,76770,1.911889226,19.61313013,100.58
3154,02-02-2024,Hyderabad,Pune,Hyderabad-Pune,1631,7,Rail,BlueDart,17125,4281,1326,22732,1.991065954,18.83248284,100.58
3522,02-02-2024,Bangalore,Hyderabad,Bangalore-Hyderabad,319,19,Road,VRLLogistics,12122,4242,892,17256,2.847054941,24.58275382,100.58
2766,03-02-2024,Bangalore,Delhi,Bangalore-Delhi,1208,14,Air,VRLLogistics,67648,30441,4929,103018,6.09141438,29.54920499,100.58
3350,03-02-2024,Chennai,Mumbai,Chennai-Mumbai,1562,14,Rail,DHL,32802,8200,2468,43470,1.987836108,18.86358408,100.58
4071,03-02-2024,Bangalore,Mumbai,Bangalore-Mumbai,1307,17,Rail,DHL,33328,8332,1503,43163,1.942616679,19.30357019,100.58
2206,03-02-2024,Bangalore,Chennai,Bangalore-Chennai,2399,29,Rail,VRLLogistics,104356,26089,5450,135895,1.953328255,19.19791015,100.58
4377,03-02-2024,Ahmedabad,Pune,Ahmedabad-Pune,1927,14,Road,VRLLogistics,53956,18884,1682,74522,2.762324857,25.340168,100.58
585,03-02-2024,Chennai,Hyderabad,Chennai-Hyderabad,1534,26,Air,BlueDart,159536,71791,7780,239107,5.995060676,30.02463332,100.58
2927,03-02-2024,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1813,13,Rail,DHL,35353,8838,957,45148,1.915567058,19.57561797,100.58
3719,03-02-2024,Mumbai,Hyderabad,Mumbai-Hyderabad,1821,5,Air,DHL,36420,16389,2051,54860,6.025260846,29.8742253,100.58
3383,03-02-2024,Kolkata,Mumbai,Kolkata-Mumbai,893,6,Road,SpiceJetCargo,10716,3750,331,14797,2.7616648,25.34297493,100.58
1527,03-02-2024,Chennai,Hyderabad,Chennai-Hyderabad,2492,28,Road,BlueDart,139552,48843,7620,196015,2.809203738,24.91799097,100.58
3556,04-02-2024,Mumbai,Bangalore,Mumbai-Bangalore,1982,19,Rail,IndigoCargo,56487,14121,1396,72004,1.91205056,19.61141048,100.58
1983,04-02-2024,Kolkata,Hyderabad,Kolkata-Hyderabad,1010,13,Rail,SpiceJetCargo,19695,4923,928,25546,1.945620716,19.27111877,100.58
2544,04-02-2024,Hyderabad,Mumbai,Hyderabad-Mumbai,1518,15,Road,DHL,45540,15938,2157,63635,2.79468599,25.04596527,100.58
3718,04-02-2024,Pune,Hyderabad,Pune-Hyderabad,694,20,Road,SpiceJetCargo,27760,9716,1537,39013,2.81073487,24.90451901,100.58
2287,04-02-2024,Chennai,Ahmedabad,Chennai-Ahmedabad,626,14,Rail,DHL,13146,3286,1025,17457,1.991898676,18.82339463,100.58
3412,05-02-2024,Hyderabad,Bangalore,Hyderabad-Bangalore,1140,29,Road,DHL,66120,23142,2621,91883,2.779280097,25.18637833,100.15
446,05-02-2024,Hyderabad,Mumbai,Hyderabad-Mumbai,1405,11,Road,IndigoCargo,30910,10818,1933,43661,2.82504044,24.77726117,100.15
4172,05-02-2024,Pune,Ahmedabad,Pune-Ahmedabad,1745,7,Rail,DHL,18322,4580,1194,24096,1.97265657,19.00730412,100.15
1700,05-02-2024,Pune,Hyderabad,Pune-Hyderabad,1766,21,Air,IndigoCargo,148344,66754,10386,225484,6.0800302,29.60476131,100.15
4018,05-02-2024,Mumbai,Hyderabad,Mumbai-Hyderabad,831,11,Rail,IndianRail,13711,3427,1086,18224,1.993654961,18.8048727,100.15
821,05-02-2024,Hyderabad,Bangalore,Hyderabad-Bangalore,2287,27,Road,BlueDart,123498,43224,3823,170545,2.761907075,25.34463045,100.15
4800,06-02-2024,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,960,25,Road,IndianRail,48000,16800,2614,67414,2.808916667,24.92063963,100.15
4400,06-02-2024,Mumbai,Ahmedabad,Mumbai-Ahmedabad,1915,16,Road,BlueDart,61280,21448,3282,86010,2.807114883,24.93663527,100.15
1567,06-02-2024,Bangalore,Mumbai,Bangalore-Mumbai,1814,13,Road,DHL,47164,16507,3417,67088,2.844881689,24.60499642,100.15
3987,06-02-2024,Chennai,Bangalore,Chennai-Bangalore,1903,10,Rail,BlueDart,28545,7136,1131,36812,1.934419338,19.38498316,100.15
3904,06-02-2024,Pune,Bangalore,Pune-Bangalore,1848,21,Air,IndigoCargo,155232,69854,9539,234625,6.045789528,29.77261588,100.15
2835,06-02-2024,Pune,Mumbai,Pune-Mumbai,1706,22,Road,IndigoCargo,75064,26272,2450,103786,2.765266972,25.31362612,100.15
2757,06-02-2024,Chennai,Bangalore,Chennai-Bangalore,1450,20,Rail,IndigoCargo,43500,10875,2961,57336,1.977103448,18.96714106,100.15
533,06-02-2024,Delhi,Mumbai,Delhi-Mumbai,1427,29,Air,IndigoCargo,165532,74489,11784,251805,6.084744944,29.58201783,100.15
3775,07-02-2024,Hyderabad,Kolkata,Hyderabad-Kolkata,2311,23,Rail,IndigoCargo,79729,19932,5459,105120,1.977687054,18.96118721,100.15
423,07-02-2024,Ahmedabad,Delhi,Ahmedabad-Delhi,863,13,Road,VRLLogistics,22438,7853,1038,31329,2.792494875,25.06623256,100.15
1550,07-02-2024,Delhi,Kolkata,Delhi-Kolkata,1213,15,Rail,IndianRail,27292,6823,848,34963,1.92157186,19.51491577,100.15
45,07-02-2024,Hyderabad,Chennai,Hyderabad-Chennai,453,27,Road,SpiceJetCargo,24462,8561,1495,34518,2.822173167,24.80155281,100.15
1442,07-02-2024,Ahmedabad,Chennai,Ahmedabad-Chennai,1070,11,Road,IndigoCargo,23540,8239,1236,33015,2.805012744,24.95532334,100.15
4096,07-02-2024,Chennai,Mumbai,Chennai-Mumbai,2100,24,Air,IndigoCargo,201600,90720,7715,300035,5.953075397,30.23647241,100.15
3072,07-02-2024,Chennai,Ahmedabad,Chennai-Ahmedabad,1764,27,Road,VRLLogistics,95256,33339,6419,135014,2.834761065,24.6929948,100.15
2028,07-02-2024,Hyderabad,Mumbai,Hyderabad-Mumbai,1539,9,Air,IndigoCargo,55404,24931,1657,81992,5.919572594,30.40662504,100.15
2887,07-02-2024,Delhi,Mumbai,Delhi-Mumbai,1254,5,Road,DHL,12540,4389,687,17616,2.809569378,24.91485014,100.15
1032,07-02-2024,Delhi,Pune,Delhi-Pune,573,27,Road,DHL,30942,10829,2438,44209,2.857539913,24.49501233,100.15
1400,08-02-2024,Ahmedabad,Kolkata,Ahmedabad-Kolkata,758,15,Rail,VRLLogistics,17055,4263,1248,22566,1.98469657,18.89125233,100.15
3114,08-02-2024,Chennai,Kolkata,Chennai-Kolkata,2363,24,Rail,BlueDart,85068,21267,5029,111364,1.963676118,19.0968356,100.15
3168,08-02-2024,Ahmedabad,Delhi,Ahmedabad-Delhi,431,16,Air,VRLLogistics,27584,12412,2139,42135,6.110063805,29.4576955,100.15
1340,08-02-2024,Chennai,Delhi,Chennai-Delhi,2318,28,Road,IndianRail,129808,45432,3056,178296,2.7470726,25.48122224,100.15
2218,08-02-2024,Delhi,Mumbai,Delhi-Mumbai,1119,8,Rail,IndigoCargo,13428,3357,776,17561,1.96168454,19.11622345,100.15
2844,08-02-2024,Ahmedabad,Kolkata,Ahmedabad-Kolkata,745,5,Air,IndigoCargo,14900,6705,490,22095,5.931543624,30.34623218,100.15
513,08-02-2024,Mumbai,Bangalore,Mumbai-Bangalore,1344,5,Rail,IndianRail,10080,2520,602,13202,1.964583333,19.08801697,100.15
44,08-02-2024,Pune,Hyderabad,Pune-Hyderabad,1065,7,Air,BlueDart,29820,13419,682,43921,5.891482227,30.55258305,100.15
2485,08-02-2024,Pune,Ahmedabad,Pune-Ahmedabad,2002,8,Air,DHL,64064,28828,3170,96062,5.997877123,30.00978535,100.15
1810,08-02-2024,Bangalore,Pune,Bangalore-Pune,2069,10,Air,IndigoCargo,82760,37242,3831,123833,5.985161914,30.07437436,100.15
2815,09-02-2024,Pune,Kolkata,Pune-Kolkata,861,22,Rail,BlueDart,28413,7103,1859,37375,1.973128498,19.00468227,100.15
3566,09-02-2024,Ahmedabad,Delhi,Ahmedabad-Delhi,1244,28,Rail,IndigoCargo,52248,13062,1397,66707,1.915106798,19.5811534,100.15
3766,09-02-2024,Kolkata,Chennai,Kolkata-Chennai,550,19,Air,VRLLogistics,41800,18810,1777,62387,5.970047847,30.15051213,100.15
2740,09-02-2024,Chennai,Pune,Chennai-Pune,1672,16,Road,IndianRail,53504,18726,1654,73884,2.761812201,25.34513562,100.15
754,09-02-2024,Chennai,Kolkata,Chennai-Kolkata,640,28,Road,SpiceJetCargo,35840,12544,2610,50994,2.845647321,24.59897243,100.15
4758,09-02-2024,Kolkata,Pune,Kolkata-Pune,999,5,Rail,VRLLogistics,7492,1873,355,9720,1.945945946,19.26954733,100.15
2238,09-02-2024,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1576,28,Rail,IndianRail,66192,16548,5159,87899,1.991909898,18.82615274,100.15
651,09-02-2024,Hyderabad,Mumbai,Hyderabad-Mumbai,571,27,Road,DHL,30834,10791,1195,42820,2.77745346,25.20084073,100.15
2396,09-02-2024,Chennai,Bangalore,Chennai-Bangalore,1865,15,Road,BlueDart,55950,19582,3970,79502,2.841894549,24.6308269,100.15
