ShipmentID,ShipDate,Origin,Destination,Route,Distance_km,Weight_tons,Mode,Carrier,BaseCost,FuelCost,OtherCost,TotalCost,Cost_per_TonKm,Fuel_Percentage,FuelPrice,New_Fuel_Cost,Scenario1_TotalCost,Scenario3_TotalCost,Scenario4_TotalCost,Ton_Km,CPTK_Original,CPTK_Scenario1,CPTK_Scenario3,CPTK_Scenario4
4688,2024-01-12,Pune,Chennai,Pune-Chennai,402,18,Road,BlueDart,14472,5065,1052,20589,2.8453565505804312,24.600514838020302,97.78,5571.5,21095.5,21095.5,12673.869999999999,7236,2.8453565505804312,2.9153537866224433,2.9153537866224433,1.75150221116639
4162,2024-01-12,Ahmedabad,Mumbai,Ahmedabad-Mumbai,305,20,Air,IndigoCargo,24400,10980,1772,37152,6.090491803278688,29.554263565891475,97.78,12078.000000000002,38250.0,37102.5,18863.09,6100,6.090491803278688,6.270491803278689,6.0823770491803275,3.092309836065574
2594,2024-01-12,Delhi,Chennai,Delhi-Chennai,930,28,Road,DHL,52080,18228,2531,72839,2.7971966205837173,25.02505525885858,97.78,20050.800000000003,74661.8,74661.8,28589.55,26040,2.7971966205837173,2.8671966205837176,2.8671966205837176,1.0979089861751152
3875,2024-01-12,Mumbai,Ahmedabad,Mumbai-Ahmedabad,1024,17,Rail,VRLLogistics,26112,6528,1756,34396,1.9758731617647056,18.9789510408187,97.78,7180.8,35048.8,35048.8,17336.63,17408,1.9758731617647058,2.013373161764706,2.013373161764706,0.9959001608455883
1561,2024-01-12,Chennai,Ahmedabad,Chennai-Ahmedabad,1429,8,Road,VRLLogistics,22864,8002,1460,32326,2.827676696990902,24.754067932933243,97.78,8802.2,33126.2,33126.2,16298.829999999998,11432,2.8276766969909026,2.8976731980405876,2.8976731980405876,1.4257199090272916
1393,2024-01-12,Pune,Delhi,Pune-Delhi,551,5,Air,IndigoCargo,11020,4959,862,16841,6.112885662431942,29.44599489341488,97.78,5454.900000000001,17336.9,16816.793,10844.607899999999,2755,6.112885662431942,6.292885662431942,6.104099092558984,3.9363368058076222
3095,2024-01-12,Pune,Ahmedabad,Pune-Ahmedabad,2227,26,Road,DHL,115804,40531,5928,162263,2.802372975026769,24.97858415042246,97.78,44584.100000000006,166316.1,166316.1,55643.44,57902,2.802372975026769,2.8723722842043453,2.8723722842043453,0.9609934026458499
1332,2024-01-12,Pune,Hyderabad,Pune-Hyderabad,933,16,Road,IndianRail,29856,10449,2346,42651,2.857114147909968,24.49883941759865,97.78,11493.900000000001,43695.9,43695.9,21174.239999999998,14928,2.857114147909968,2.9271101286173633,2.9271101286173633,1.4184244372990353
1812,2024-01-12,Kolkata,Bangalore,Kolkata-Bangalore,1144,5,Rail,IndianRail,8580,2145,622,11347,1.9837412587412588,18.90367498017097,97.78,2359.5,11561.5,11561.5,11030.55,5720,1.9837412587412588,2.021241258741259,2.021241258741259,1.928417832167832
1017,2024-01-12,Chennai,Hyderabad,Chennai-Hyderabad,1642,6,Rail,IndianRail,14778,3694,1090,19562,1.985586682907024,18.883549739290466,97.78,4063.4000000000005,19931.4,19931.4,11542.25,9852,1.985586682907024,2.0230816077953717,2.0230816077953717,1.171564149411287
2754,2024-01-12,Pune,Ahmedabad,Pune-Ahmedabad,2336,16,Air,SpiceJetCargo,149504,67276,7268,224048,5.9944349315068495,30.02749410840534,97.78,74003.6,230775.6,223852.332,72904.3096,37376,5.9944349315068495,6.1744327910958905,5.989199807363014,1.9505647902397258
3649,2024-01-12,Mumbai,Ahmedabad,Mumbai-Ahmedabad,2007,20,Air,BlueDart,160560,72252,6939,239751,5.972869955156951,30.13626637636548,97.78,79477.20000000001,246976.2,239566.91400000002,78692.06420000001,40140,5.972869955156951,6.152869955156951,5.968283856502243,1.9604400647732936
3311,2024-01-13,Bangalore,Delhi,Bangalore-Delhi,2089,10,Air,DHL,83560,37602,6605,127767,6.116179990426041,29.430134541783087,97.78,41362.200000000004,131527.2,127581.384,43663.0152,20890,6.116179990426041,6.296179990426042,6.10729459071326,2.090139550023935
4221,2024-01-13,Hyderabad,Mumbai,Hyderabad-Mumbai,1883,9,Air,SpiceJetCargo,67788,30504,1561,99853,5.892075293562282,30.548906893132905,97.78,33554.4,102903.4,99816.298,36934.7394,16947,5.892075293562282,6.072071753112645,5.889909600519266,2.1794264117542927
2966,2024-01-13,Pune,Mumbai,Pune-Mumbai,2419,8,Road,SpiceJetCargo,38704,13546,2281,54531,2.817848284415048,24.840916176120007,97.78,14900.6,55885.6,55885.6,22782.18,19352,2.8178482844150476,2.887846217445225,2.887846217445225,1.1772519636213312
1326,2024-01-13,Chennai,Ahmedabad,Chennai-Ahmedabad,1878,20,Rail,SpiceJetCargo,56340,14085,1140,71565,1.9053514376996803,19.681408509746383,97.78,15493.500000000002,72973.5,72973.5,28253.02,37560,1.9053514376996805,1.9428514376996806,1.9428514376996806,0.7522103301384452
2037,2024-01-13,Hyderabad,Pune,Hyderabad-Pune,441,16,Air,SpiceJetCargo,28224,12700,1012,41936,5.9433106575963714,30.28424265547501,97.78,13970.000000000002,43206.0,41909.82,17765.336,7056,5.9433106575963714,6.1232993197278915,5.939600340136054,2.5177630385487526
2716,2024-01-13,Kolkata,Pune,Kolkata-Pune,417,28,Rail,VRLLogistics,17514,4378,765,22657,1.9404761904761905,19.322946550734876,97.78,4815.8,23094.8,23094.8,12464.11,11676,1.9404761904761905,1.9779719081877354,1.9779719081877354,1.0674982870846181
4019,2024-01-13,Ahmedabad,Chennai,Ahmedabad-Chennai,484,11,Air,VRLLogistics,21296,9583,799,31678,5.950037565740045,30.251278489803653,97.78,10541.300000000001,32636.300000000003,31657.211000000003,14744.2233,5324,5.950037565740045,6.130033809166041,5.94613279489106,2.7693882982719757
2888,2024-01-14,Delhi,Hyderabad,Delhi-Hyderabad,1254,8,Rail,DHL,15048,3762,1083,19893,1.9829545454545452,18.91117478510029,97.78,4138.200000000001,20269.2,20269.2,11791.57,10032,1.9829545454545454,2.0204545454545455,2.0204545454545455,1.1753957336523126
755,2024-01-14,Kolkata,Mumbai,Kolkata-Mumbai,2134,27,Rail,IndigoCargo,86427,21606,3321,111354,1.932625221285015,19.402985074626866,97.78,23766.600000000002,113514.6,113514.6,40760.59,57618,1.932625221285015,1.970123919608456,1.970123919608456,0.7074280606754833
900,2024-01-14,Ahmedabad,Chennai,Ahmedabad-Chennai,1885,22,Rail,BlueDart,62205,15551,3816,81572,1.9670122980467808,19.064139655764237,97.78,17106.100000000002,83127.1,83127.1,30185.190000000002,41470,1.9670122980467808,2.0045116952013506,2.0045116952013506,0.7278801543284302
286,2024-01-14,Mumbai,Delhi,Mumbai-Delhi,1293,23,Rail,SpiceJetCargo,44608,11152,3434,59194,1.9904502505127943,18.839747271682945,97.78,12267.2,60309.2,60309.2,25012.19,29739,1.9904502505127946,2.0279498301893137,2.0279498301893137,0.841056861360503
1417,2024-01-14,Mumbai,Pune,Mumbai-Pune,592,22,Rail,VRLLogistics,19536,4884,937,25357,1.9469441031941035,19.26095358283709,97.78,5372.400000000001,25845.4,25845.4,15646.82,13024,1.9469441031941033,1.9844441031941034,1.9844441031941034,1.2013835995085995
2313,2024-01-14,Hyderabad,Delhi,Hyderabad-Delhi,2199,30,Rail,IndianRail,98955,24738,7688,131381,1.991526451417311,18.829206658497043,97.78,27211.800000000003,133854.8,133854.8,51092.67999999999,65970,1.991526451417311,2.0290253145369106,2.0290253145369106,0.7744835531302106
1632,2024-01-14,Mumbai,Pune,Mumbai-Pune,1372,7,Air,BlueDart,38416,17287,1566,57269,5.963036234902124,30.18561525432608,97.78,19015.7,58997.7,57227.76899999999,25061.5307,9604,5.963036234902124,6.143034152436485,5.958743127863389,2.609488827571845
4747,2024-01-14,Delhi,Mumbai,Delhi-Mumbai,1281,9,Rail,DHL,17293,4323,629,22245,1.9294821753838147,19.433580579905595,97.78,4755.3,22677.3,22677.3,12009.58,11529,1.9294821753838147,1.9669789227166277,1.9669789227166277,1.0416844479139562
3684,2024-01-14,Chennai,Kolkata,Chennai-Kolkata,997,24,Air,VRLLogistics,95712,43070,2662,141444,5.91123370110331,30.450213512061307,97.78,47377.00000000001,145751.0,141378.47,51851.291,23928,5.91123370110331,6.091232029421598,5.90849506853895,2.166971372450685
6,2024-01-14,Delhi,Hyderabad,Delhi-Hyderabad,2388,12,Air,BlueDart,114624,51580,4176,170380,5.94570072585148,30.273506280079825,97.78,56738.00000000001,175538.0,170271.86,56792.367999999995,28656,5.94570072585148,6.12569793411502,5.941926996091569,1.981866554997208
3157,2024-01-14,Pune,Chennai,Pune-Chennai,691,15,Rail,IndigoCargo,15547,3886,328,19761,1.9065123010130247,19.66499671069278,97.78,4274.6,20149.6,20149.6,12390.099999999999,10365,1.9065123010130247,1.9440038591413409,1.9440038591413409,1.1953786782440905
3394,2024-01-15,Ahmedabad,Kolkata,Ahmedabad-Kolkata,1191,5,Road,DHL,11910,4168,789,16867,2.832409739714526,24.71097409142112,99.67,4584.8,17283.8,17283.8,10849.119999999999,5955,2.832409739714526,2.9024013434088998,2.9024013434088998,1.8218505457598655
1194,2024-01-15,Bangalore,Chennai,Bangalore-Chennai,1386,15,Road,IndigoCargo,41580,14552,3300,59432,2.8586820586820587,24.485125858123567,99.67,16007.2,60887.2,60887.2,30151.32,20790,2.8586820586820587,2.9286772486772485,2.9286772486772485,1.4502799422799422
1319,2024-01-15,Delhi,Bangalore,Delhi-Bangalore,1867,11,Air,VRLLogistics,82148,36966,4706,123820,6.029118176948922,29.854627685349698,99.67,40662.600000000006,127516.6,123691.102,43011.6206,20537,6.029118176948922,6.209115255392706,6.0228417977309245,2.094347791790427
1030,2024-01-15,Pune,Delhi,Pune-Delhi,558,10,Rail,SpiceJetCargo,8370,2092,406,10868,1.9476702508960573,19.24917188075083,99.67,2301.2000000000003,11077.2,11077.2,9122.73,5580,1.9476702508960573,1.9851612903225808,1.9851612903225808,1.6348978494623656
632,2024-01-15,Kolkata,Ahmedabad,Kolkata-Ahmedabad,398,14,Rail,BlueDart,8358,2089,575,11022,1.978104809763101,18.95300308473961,99.67,2297.9,11230.9,11230.9,11230.9,5572,1.9781048097631013,2.0155958363244797,2.0155958363244797,2.0155958363244797
4117,2024-01-15,Kolkata,Pune,Kolkata-Pune,1295,8,Road,VRLLogistics,20720,7251,627,28598,2.7604247104247106,25.35491992447024,99.67,7976.1,29323.1,29323.1,14332.599999999999,10360,2.7604247104247106,2.830415057915058,2.830415057915058,1.3834555984555983
190,2024-01-15,Bangalore,Hyderabad,Bangalore-Hyderabad,1925,5,Rail,SpiceJetCargo,14437,3609,396,18442,1.916051948051948,19.569461012905325,99.67,3969.9000000000005,18802.9,18802.9,11323.96,9625,1.916051948051948,1.9535480519480521,1.9535480519480521,1.1765153246753246
4390,2024-01-15,Ahmedabad,Hyderabad,Ahmedabad-Hyderabad,2354,28,Rail,VRLLogistics,98868,24717,7473,131058,1.988378443985921,18.859588884310764,99.67,27188.7,133529.7,133529.7,49759.79,65912,1.9883784439859207,2.025878443985921,2.025878443985921,0.7549428025245782
3696,2024-01-15,Bangalore,Delhi,Bangalore-Delhi,1645,29,Road,BlueDart,95410,33393,6386,135189,2.833853893721832,24.700974191687195,99.67,36732.3,138528.3,138528.3,46947.09,47705,2.833853893721832,2.903852845613667,2.903852845613667,0.9841125668168954
1655,2024-01-15,Pune,Mumbai,Pune-Mumbai,2196,8,Air,DHL,70272,31622,4061,105955,6.031136156648452,29.8447454107876,99.67,34784.200000000004,109117.20000000001,105843.68400000001,37769.605200000005,17568,6.031136156648452,6.211133879781421,6.024799863387979,2.149909221311476
2572,2024-01-15,Pune,Bangalore,Pune-Bangalore,643,17,Air,IndigoCargo,43724,19675,2079,65478,5.990119842649346,30.048260484437524,99.67,21642.5,67445.5,65422.134999999995,27097.670499999997,10931,5.990119842649346,6.170112524014272,5.985009148293843,2.4789745220016464
1555,2024-01-16,Pune,Chennai,Pune-Chennai,1397,20,Rail,VRLLogistics,41910,10477,2670,55057,1.970544022906228,19.029369562453457,99.67,11524.7,56104.7,56104.7,23176.63,27940,1.9705440229062277,2.0080422333571937,2.0080422333571937,0.8295143163922691
4462,2024-01-16,Ahmedabad,Pune,Ahmedabad-Pune,1177,19,Road,IndigoCargo,44726,15654,2293,62673,2.8025309663283102,24.977262936192616,99.67,17219.4,64238.4,64238.4,25130.59,22363,2.8025309663283102,2.8725305191611143,2.8725305191611143,1.1237575459464293
1152,2024-01-16,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,1191,12,Air,VRLLogistics,57168,25725,3074,85967,6.015043380912399,29.924273267649216,99.67,28297.500000000004,88539.5,85883.315,31594.5245,14292,6.015043380912399,6.195039182759586,6.009188007276799,2.2106440316260847
4349,2024-01-16,Mumbai,Ahmedabad,Mumbai-Ahmedabad,486,16,Air,IndigoCargo,31104,13996,1065,46165,5.936856995884773,30.317339976172423,99.67,15395.6,47564.6,46137.662,20663.2886,7776,5.9368569958847734,6.1168467078189295,5.933341306584362,2.657315920781893
2292,2024-01-16,Mumbai,Kolkata,Mumbai-Kolkata,1885,12,Rail,IndigoCargo,33930,8482,1605,44017,1.9459328028293543,19.269827566621984,99.67,9330.2,44865.2,44865.2,22140.4,22620,1.9459328028293545,1.9834305923961095,1.9834305923961095,0.9787975243147657
3159,2024-01-16,Bangalore,Ahmedabad,Bangalore-Ahmedabad,609,5,Air,DHL,12180,5481,394,18055,5.929392446633826,30.357241761284964,99.67,6029.1,18603.1,18045.006999999998,12113.412099999998,3045,5.929392446633826,6.109392446633826,5.9261106732348106,3.9781320525451553
4197,2024-01-16,Mumbai,Hyderabad,Mumbai-Hyderabad,302,22,Rail,SpiceJetCargo,9966,2491,611,13068,1.966887417218543,19.061830425466788,99.67,2740.1000000000004,13317.1,13317.1,9240.720000000001,6644,1.966887417218543,2.0043798916315474,2.0043798916315474,1.3908368452739315
1300,2024-01-16,Bangalore,Ahmedabad,Bangalore-Ahmedabad,624,18,Road,BlueDart,22464,7862,1354,31680,2.8205128205128207,24.816919191919197,99.67,8648.2,32466.2,32466.2,16439.77,11232,2.8205128205128207,2.890509259259259,2.890509259259259,1.4636547364672365
2107,2024-01-16,Kolkata,Ahmedabad,Kolkata-Ahmedabad,494,11,Road,SpiceJetCargo,10868,3803,625,15296,2.8148693411851307,24.86270920502092,99.67,4183.3,15676.3,15676.3,12564.519999999999,5434,2.8148693411851307,2.884854619065145,2.884854619065145,2.312204637467795
4026,2024-01-17,Pune,Ahmedabad,Pune-Ahmedabad,1319,16,Air,DHL,84416,37987,5828,128231,6.076146702047005,29.62388190063245,99.67,41785.700000000004,132029.7,128068.80900000001,44169.252700000005,21104,6.076146702047005,6.2561457543593635,6.068461381728583,2.0929327473464747
3184,2024-01-17,Chennai,Pune,Chennai-Pune,716,30,Air,VRLLogistics,85920,38664,5835,130419,6.071648044692737,29.645987164446897,99.67,42530.4,134285.4,130256.83799999999,44660.9514,21480,6.071648044692737,6.251648044692737,6.064098603351955,2.0791876815642456
1764,2024-01-17,Ahmedabad,Delhi,Ahmedabad-Delhi,2238,12,Rail,VRLLogistics,40284,10071,2752,53107,1.9774724456359845,18.96360178507541,99.67,11078.1,54114.1,54114.1,24215.91,26856,1.9774724456359845,2.0149724456359843,2.0149724456359843,0.9016945933869527
806,2024-01-17,Chennai,Bangalore,Chennai-Bangalore,2421,20,Air,DHL,193680,87156,10169,291005,6.010016522098306,29.95000085909177,99.67,95871.6,299720.6,290728.98199999996,92718.17459999998,48420,6.010016522098306,6.190016522098306,6.004316026435356,1.9148734944237915
4171,2024-01-17,Mumbai,Hyderabad,Mumbai-Hyderabad,2098,27,Air,SpiceJetCargo,226584,101962,14014,342560,6.047381986371501,29.764712751050908,99.67,112158.20000000001,352756.2,342173.514,107897.6442,56646,6.047381986371501,6.227380574091728,6.0405591568689765,1.9047707552166084
2695,2024-01-17,Pune,Bangalore,Pune-Bangalore,882,15,Road,DHL,26460,9261,534,36255,2.740362811791383,25.544062887877534,99.67,10187.1,37181.1,37181.1,18625.36,13230,2.740362811791383,2.810362811791383,2.810362811791383,1.4078125472411187
3731,2024-01-17,Hyderabad,Ahmedabad,Hyderabad-Ahmedabad,1878,24,Air,IndigoCargo,180288,81129,11445,272862,6.053913738019169,29.732612089627725,99.67,89241.90000000001,280974.9,272545.653,87593.22589999999,45072,6.053913738019169,6.233912406815762,6.046895034611288,1.943406680422435
3660,2024-01-17,Hyderabad,Bangalore,Hyderabad-Bangalore,482,22,Rail,SpiceJetCargo,15906,3976,420,20302,1.914560543191249,19.584277411092504,99.67,4373.6,20699.6,20699.6,13057.0,10604,1.9145605431912487,1.9520558279894378,1.9520558279894378,1.2313278008298756
4886,2024-01-18,Mumbai,Kolkata,Mumbai-Kolkata,2175,18,Rail,IndigoCargo,58725,14681,2761,76167,1.9455172413793105,19.274751532816047,99.67,16149.100000000002,77635.1,77635.1,31971.370000000003,39150,1.9455172413793103,1.9830166028097065,1.9830166028097065,0.816637803320562
1847,2024-01-18,Bangalore,Mumbai,Bangalore-Mumbai,629,15,Rail,DHL,14152,3538,693,18383,1.9483836777954424,19.24604253930261,99.67,3891.8,18736.8,18736.8,12541.099999999999,9435,1.9483836777954424,1.9858823529411764,1.9858823529411764,1.3292103868574456
958,2024-01-18,Pune,Delhi,Pune-Delhi,2000,25,Road,SpiceJetCargo,100000,35000,6269,141269,2.82538,24.77542843794463,99.67,38500.0,144769.0,144769.0,49230.27,50000,2.82538,2.89538,2.89538,0.9846054
3759,2024-01-18,Chennai,Bangalore,Chennai-Bangalore,2136,17,Rail,IndianRail,54468,13617,3787,71872,1.979290592641551,18.9461821015138,99.67,14978.7,73233.7,73233.7,27469.589999999997,36312,1.979290592641551,2.016790592641551,2.016790592641551,0.7564879378717778
164,2024-01-18,Delhi,Mumbai,Delhi-Mumbai,919,8,Air,IndianRail,29408,13233,959,43600,5.930359085963003,30.35091743119266,99.67,14556.300000000001,44923.3,43575.601,18279.0703,7352,5.930359085963003,6.11035092491839,5.927040397170838,2.4862718035908595
2506,2024-01-18,Kolkata,Hyderabad,Kolkata-Hyderabad,622,17,Rail,SpiceJetCargo,15861,3965,485,20311,1.920843578588992,19.521441583378465,99.67,4361.5,20707.5,20707.5,13053.07,10574,1.920843578588992,1.9583412142992245,1.9583412142992245,1.23444959334216
3352,2024-01-18,Pune,Mumbai,Pune-Mumbai,1561,8,Road,IndigoCargo,24976,8741,1061,34778,2.7849135169762973,25.13370521594111,99.67,9615.1,35652.1,35652.1,16712.129999999997,12488,2.7849135169762973,2.8549087123638692,2.8549087123638692,1.3382551249199228
4347,2024-01-19,Kolkata,Ahmedabad,Kolkata-Ahmedabad,580,10,Road,IndianRail,11600,4059,253,15912,2.743448275862069,25.509049773755656,99.67,4464.900000000001,16317.900000000001,16317.900000000001,12757.0,5800,2.743448275862069,2.813431034482759,2.813431034482759,2.1994827586206895
3183,2024-01-19,Pune,Mumbai,Pune-Mumbai,300,15,Air,SpiceJetCargo,18000,8100,637,26737,5.941555555555556,30.295096682499903,99.67,8910.0,27547.0,26720.59,14032.677,4500,5.9415555555555555,6.121555555555555,5.937908888888889,3.1183726666666667
4228,2024-01-19,Mumbai,Pune,Mumbai-Pune,663,9,Rail,BlueDart,8950,2237,654,11841,1.9844142785319256,18.891985474199817,99.67,2460.7000000000003,12064.7,12064.7,11512.61,5967,1.9844142785319256,2.0219038042567457,2.0219038042567457,1.9293799229093347
4961,2024-01-19,Pune,Kolkata,Pune-Kolkata,634,16,Road,IndigoCargo,20288,7100,1583,28971,2.855973974763407,24.50726588657623,99.67,7810.000000000001,29681.0,29681.0,14617.91,10144,2.855973974763407,2.925966088328076,2.925966088328076,1.441040023659306
2450,2024-01-19,Hyderabad,Chennai,Hyderabad-Chennai,1732,18,Rail,IndianRail,46764,11691,1610,60065,1.9266422889402104,19.46391409306585,99.67,12860.1,61234.1,61234.1,24542.9,31176,1.9266422889402104,1.9641422889402105,1.9641422889402105,0.7872369771619194
829,2024-01-19,Delhi,Bangalore,Delhi-Bangalore,403,10,Air,IndigoCargo,16120,7254,494,23868,5.922580645161291,30.392156862745097,99.67,7979.400000000001,24593.4,23855.598,13060.9694,4030,5.922580645161291,6.10258064516129,5.919503225806452,3.240935334987593
2256,2024-01-19,Pune,Chennai,Pune-Chennai,2369,19,Road,BlueDart,90022,31507,3813,125342,2.784697074048566,25.13682564503518,99.67,34657.700000000004,128492.70000000001,128492.70000000001,44893.030000000006,45011,2.784697074048566,2.8546955188731644,2.8546955188731644,0.9973790851125282
2471,2024-01-19,Kolkata,Delhi,Kolkata-Delhi,2311,14,Air,IndigoCargo,129416,58237,2857,190510,5.88829820114978,30.568999002677028,99.67,64060.700000000004,196333.7,190443.689,64969.046700000006,32354,5.88829820114978,6.068297582988193,5.886248655498548,2.008068452123385
422,2024-01-19,Chennai,Mumbai,Chennai-Mumbai,315,28,Rail,SpiceJetCargo,13230,3307,324,16861,1.9116780045351476,19.61330881916849,99.67,3637.7000000000003,17191.7,17191.7,10377.41,8820,1.9116780045351474,1.9491723356009072,1.9491723356009072,1.1765770975056689
4458,2024-01-19,Mumbai,Pune,Mumbai-Pune,1525,26,Air,IndigoCargo,158600,71370,9764,239734,6.046254728877679,29.77049563265953,99.67,78507.0,246871.0,239464.87,79732.661,39650,6.046254728877679,6.22625472887768,6.039467087011349,2.010912005044136
4497,2024-01-19,Pune,Bangalore,Pune-Bangalore,2277,10,Air,IndigoCargo,91080,40986,4873,136939,6.014009661835749,29.93011486866415,99.67,45084.600000000006,141037.6,136806.472,48512.9716,22770,6.014009661835749,6.194009661835749,6.008189371980677,2.1305652876592007
